timestamp,measured_GHI,measured_DNI,clear-sky_GHI,clear-sky_DNI,zenith_angle,pred_GHI_comb,pred_DNI_comb
2024-01-04 04:00:00,0,0,0,0,135.97,,
2024-01-04 04:15:00,0,0,0,0,138.795,,
2024-01-04 04:30:00,0,0,0,0,141.589,,
2024-01-04 04:45:00,0,0,0,0,144.343,,
2024-01-04 05:00:00,0,0,0,0,147.04,,
2024-01-04 05:15:00,0,0,0,0,149.662,,
2024-01-04 05:30:00,0,0,0,0,152.183,,
2024-01-04 05:45:00,0,0,0,0,154.569,,
2024-01-04 06:00:00,0,0,0,0,156.777,,
2024-01-04 06:15:00,0,0,0,0,158.746,,
2024-01-04 06:30:00,0,0,0,0,160.401,,
2024-01-04 06:45:00,0,0,0,0,161.656,,
2024-01-04 07:00:00,0,0,0,0,162.422,,
2024-01-04 07:15:00,0,0,0,0,162.635,,
2024-01-04 07:30:00,0,0,0,0,162.273,,
2024-01-04 07:45:00,0,0,0,0,161.371,,
2024-01-04 08:00:00,0,0,0,0,160.002,,
2024-01-04 08:15:00,0,0,0,0,158.256,,
2024-01-04 08:30:00,0,0,0,0,156.218,,
2024-01-04 08:45:00,0,0,0,0,153.958,,
2024-01-04 09:00:00,0,0,0,0,151.532,,
2024-01-04 09:15:00,0,0,0,0,148.981,,
2024-01-04 09:30:00,0,0,0,0,146.337,,
2024-01-04 09:45:00,0,0,0,0,143.623,,
2024-01-04 10:00:00,0,0,0,0,140.857,,
2024-01-04 10:15:00,0,0,0,0,138.052,,
2024-01-04 10:30:00,0,0,0,0,135.221,,
2024-01-04 10:45:00,0,0,0,0,132.371,,
2024-01-04 11:00:00,0,0,0,0,129.509,,
2024-01-04 11:15:00,0,0,0,0,126.643,,
2024-01-04 11:30:00,0,0,0,0,123.777,,
2024-01-04 11:45:00,0,0,0,0,120.916,,
2024-01-04 12:00:00,0,0,0,0,118.065,,
2024-01-04 12:15:00,0,0,0,0,115.227,,
2024-01-04 12:30:00,0,0,0,0,112.408,,
2024-01-04 12:45:00,0,0,0,0,109.61,,
2024-01-04 13:00:00,0,0,0,0,106.837,,
2024-01-04 13:15:00,0,0,0,0,104.095,,
2024-01-04 13:30:00,0,0,0,0,101.386,,
2024-01-04 13:45:00,0,0,0,0,98.716,,
2024-01-04 14:00:00,0,0,0,0,96.089,,
2024-01-04 14:15:00,0,0,0,0,93.509,,
2024-01-04 14:30:00,0,0,0,0,90.983,,
2024-01-04 14:45:00,12,1,27,324,88.515,20,181
2024-01-04 15:00:00,16,1,59,470,86.113,44,262
2024-01-04 15:15:00,24,1,96,577,83.781,72,321
2024-01-04 15:30:00,50,1,136,656,81.528,43,34
2024-01-04 15:45:00,67,1,176,715,79.36,73,37
2024-01-04 16:00:00,74,1,215,763,77.286,92,39
2024-01-04 16:15:00,70,0,253,802,75.313,100,41
2024-01-04 16:30:00,89,1,290,833,73.451,97,42
2024-01-04 16:45:00,112,1,324,857,71.709,117,44
2024-01-04 17:00:00,138,1,356,877,70.096,141,45
2024-01-04 17:15:00,138,2,384,895,68.622,166,46
2024-01-04 17:30:00,121,1,410,909,67.295,167,48
2024-01-04 17:45:00,136,2,432,918,66.126,152,47
2024-01-04 18:00:00,177,3,451,927,65.123,167,49
2024-01-04 18:15:00,174,1,467,934,64.295,204,50
2024-01-04 18:30:00,215,13,479,940,63.647,201,48
2024-01-04 18:45:00,211,4,487,939,63.186,237,59
2024-01-04 19:00:00,220,8,491,941,62.917,232,51
2024-01-04 19:15:00,222,9,493,941,62.841,239,55
2024-01-04 19:30:00,194,2,489,940,62.959,238,56
2024-01-04 19:45:00,171,3,482,933,63.27,213,49
2024-01-04 20:00:00,168,3,472,928,63.772,191,50
2024-01-04 20:15:00,236,15,458,921,64.459,186,49
2024-01-04 20:30:00,236,22,440,913,65.326,240,60
2024-01-04 20:45:00,226,31,419,899,66.366,236,65
2024-01-04 21:00:00,207,32,392,878,67.57,222,72
2024-01-04 21:15:00,178,22,364,862,68.929,202,72
2024-01-04 21:30:00,164,21,334,842,70.434,174,62
2024-01-04 21:45:00,148,45,301,815,72.076,158,60
2024-01-04 22:00:00,158,115,266,785,73.845,139,79
2024-01-04 22:15:00,184,269,229,749,75.732,140,138
2024-01-04 22:30:00,164,306,190,704,77.727,151,265
2024-01-04 22:45:00,85,2,151,649,79.822,128,289
2024-01-04 23:00:00,54,2,111,576,82.009,65,31
2024-01-04 23:15:00,32,2,73,480,84.28,38,26
2024-01-04 23:30:00,22,1,39,351,86.627,19,19
